Chrlice smyčka,16.655081,49.126855
Chrlické náměstí,16.653876,49.13548
Za křížem,16.670815,49.15905
Černovická terasa II,16.675307,49.168348
Černovická terasa I,16.673091,49.171843
Pod Tuřankou,16.675462,49.172977
Areál Slatina,16.678416,49.168677
Řečkovice hřbitov,16.582329,49.253356
Palackého náměstí,16.581773,49.250816
Renčova,16.574968,49.247214
Nadační,16.571098,49.245595
V Újezdech,16.573203,49.241856
Technologický park,16.576848,49.23192
Kubíčkova,16.520293,49.220921
Kamenolom,16.536713,49.221888
Podlesí,16.542217,49.21871
Branka,16.548224,49.219368
Svratecká,16.553492,49.21799
Vozovna Komín,16.559619,49.213224
Stránského,16.568408,49.211937
Bráfova,16.570558,49.207033
Pisárky,16.569615,49.194163
Lipová,16.576425,49.191387
Výstaviště - vstup G2,16.580555,49.190207
Výstaviště - hlavní vstup,16.585699,49.189325
Mendlovo náměstí,16.593837,49.190034
Václavská,16.596878,49.188715
Hybešova,16.603364,49.189209
Nové sady,16.609403,49.190222
Malinovského náměstí,16.612962,49.196072
Moravské náměstí,16.607931,49.19996
Antonínská,16.606678,49.203685
Pionýrská,16.604472,49.207491
Hrnčířská,16.602868,49.210254
Šumavská,16.600669,49.213991
Kartouzská,16.598896,49.216998
Jungmannova,16.596583,49.220856
Husitská,16.59524,49.223125
Kořískova,16.58388,49.240579
Filkukova,16.58143,49.244244
Modřická cihelna,16.603474,49.137217
Bohunická,16.599229,49.162263
Hluboká,16.596153,49.175346
Celní,16.595242,49.179607
Nemocnice Milosrdných bratří,16.595061,49.183867
Poříčí,16.594512,49.187409
Körnerova,16.619945,49.19828
Tkalcovská,16.626109,49.200261
Vojenská nemocnice,16.629717,49.202244
Kuldova,16.634306,49.201297
Ústřední hřbitov - smyčka,16.59805,49.164878
Jugoslávská,16.624075,49.204197
Dětská nemocnice,16.619052,49.203029
Náměstí 28. října,16.613174,49.200787
Česká,16.605041,49.198134
Grohova,16.599729,49.201153
