"Vedlejší 694",16.5697978,49.1706519
"Okrouhlá 718",16.5733854,49.1722645
"Neužilova 201",16.5766862,49.170826
"Oblá 459",16.552080547211155,49.176132100000004
"Svážná 396",16.5554560956,49.1745023
"Libušino údolí 674",16.5471479,49.1983176
"Svážná 394",16.556314053788704,49.17454195
"Svážná 400",16.55353397750914,49.17526755
"Svážná 391",16.55576248690659,49.17532065
" 371",16.6113382,49.1922443
" 360",15.4707036,50.7086532
" 417",16.6818461,49.1462389
"Bořetická 4240",16.6570827,49.2027539
"Oblá 461",16.5508592889105,49.1767192
"Oblá 413",16.554558057959227,49.176393649999994
"Čejkovická 4114",16.6620823,49.2010916
"Bořetická 4090",16.6597992,49.2023675
"Bořetická 4088",16.6591784,49.2023756
"Oblá 403",16.56025837161772,49.17446735
"Bellova 354",16.528532,49.1952073
"Voříškova 671",16.5349657,49.2006598
"Stamicova 286",16.5380444,49.1972877
"Oblá 350",16.56016371465474,49.17592585
"Oblá 421",16.557241683007582,49.17620575
"Oblá 426",16.55576414947198,49.17656365
"Oblá 432",16.553554534432884,49.176963799999996
"Koniklecová 470",16.552341389383102,49.1782085
"Pastevní 43",16.6552619,49.1539543
"Malínská 860",16.6632579,49.1506211
"ulice 1. května 792",16.662003,49.1495463
"V pískách 444",16.654621,49.1440202
"Kneslova 701",16.6432824,49.1844388
"U potoka 440",16.6478835,49.1449423
"Mácova 307",16.5640473,49.2648235
"náměstí 3. května 5",16.5967272,49.2713599
"Palírenská 448",16.568507,49.2422863
"Křivánkovo náměstí 1020",16.486885,49.2080126
"Pod kopcem 977",16.4982805,49.2063307
"Pod kopcem 944",16.4961084,49.2065571
"Bešůvka 782",16.4850606,49.2043299
"Keřová 706",16.4833851,49.203028
"U hájovny 405",16.4775841,49.2051317
"Jánošíkova 837",16.6509323,49.1288719
"Pěkná 634",16.6539657,49.1302367
"Fanderlíkova 71",16.575273,49.21053
"Zvěřinova 1120",16.6294908,49.187705
"Kneslova 696",16.6429353,49.1849424
"Foerstrova 3088",16.5779885,49.21586
"Kounicova 57",16.592519,49.2118776
"Zborovská 940",16.5888139,49.2113069
"Spojovací 2040",16.5873913,49.2125359
"náměstí Svornosti 2385",16.5818397,49.2145556
"Zborovská 2559",16.5828393,49.2132641
"Sabinova 2516",16.574485,49.2198298
"Vychodilova 2553",16.57107,49.2203659
"Fričova 2507",16.5775791,49.2197851
"Voroněžská 2545",16.5854378,49.2159493
"Hudcova 309",16.5732303,49.2403965
"Nadační 581",16.5699821,49.2451351
"V Újezdech 596",16.5709673,49.2444976
"V Újezdech 611",16.5715734,49.2441047
"V Újezdech 590",16.5719438,49.2438867
"Hudcova 246",16.5788768,49.2381764
"Borůvková 542",16.5796898,49.2380064
"Třešňová 335",16.5767027,49.2407215
"Ovocná 398",16.5770723,49.2404637
" 801",16.6113382,49.1922443
"Suzova 358",16.5820939,49.2391907
"Klímova 2053",16.5848455,49.2130998
"Rybízová 477",16.5828536,49.236803
"Ostružinová 499",16.5820634,49.2371205
"Nadační 582",16.5704047,49.2453927
"K lázinkám 129",16.6503137,49.1350156
"Šromova 643",16.6522044,49.1290454
"Pěkná 632",16.6540256,49.1294713
"Šromova 645",16.6530969,49.1290562
"Oderská 260",16.562539477730773,49.17004115
"Labská 689",16.5621348,49.1712791
"Mikuláškovo náměstí 562",16.567695,49.171171
"Vltavská 203",16.56326195431174,49.168678549999996
"ulice Kosmonautů 413",16.5657536,49.1660902
"U pošty 281",16.564328995675023,49.166921349999996
"Bosonožská 757",16.5574079,49.1660382
"Kyjevská 309",16.55096033494962,49.16812665
"Dunajská 162",16.556723356769652,49.16940375
"Dunajská 158",16.556623852017843,49.1698933
"Teyschlova 1117",16.5023524,49.2169081
"Jánošíkova 706",16.651446,49.1295244
"Kuršova 976",16.5067987,49.218805
"Kuršova 983",16.504098,49.2198753
"Kuršova 977",16.505976,49.2198128
"Vondrákova 636",16.5274422,49.2215881
"Vondrákova 638",16.526907,49.2213056
"Opálkova 758",16.5321631,49.2216254
" 1370",16.6113382,49.1922443
" 1377",16.6113382,49.1922443
"Štouračova 1262",16.5174711,49.2155841
"Píškova 584",16.5235656,49.2264687
" 2245",16.6113382,49.1922443
"Větrná 613",16.5224284,49.2247756
" 15",16.6113382,49.1922443
"Rakovecká 1169",16.5113891,49.2280028
"Kachlíkova 884",16.5148458,49.2215411
"Kachlíkova 890",16.5146443,49.2210346
"Kachlíkova 1046",16.5130036,49.2207702
"Fleischnerova 937",16.5121764,49.2195632
"Vejrostova 1361",16.507116,49.2207343
"Ečerova 962",16.5102447,49.2206104
" 1317",16.6113382,49.1922443
"Foltýnova 1003",16.5086974,49.2143521
"Foltýnova 1015",16.508264,49.2157181
"Rerychova 1074",16.505661,49.216281
"Teyschlova 1118",16.5014032,49.2193197
"Teyschlova 1113",16.5003015,49.2193653
" 1239",16.6113382,49.1922443
"Hvozdecká 998",16.4971312,49.2170675
"Hvozdecká 1030",16.4965709,49.2175826
"Říčanská 989",16.4970094,49.2193594
"Foltýnova 1303",16.5102103,49.2157936
"Štouračova 1317",16.520374,49.2160865
"Větrná 1279",16.5212435,49.2234881
" 2247",16.715746561444163,49.2293655
"Příhon 109",16.6063615,49.2787927
"Klimešova 177",16.6055024,49.2788681
"Za školou 649",16.6255078,49.1783978
"Kšírova 701",16.6193441,49.1643944
"Moravanská 189",16.5980131,49.1441478
"Amerlingova 743",16.5781947,49.1677711
"Souhrady 667",16.5718255,49.1657375
"Okrouhlá 587",16.572641,49.1727352
"Oblá 493",16.560294,49.17624415
" 328",16.6113382,49.1922443
"Kamínky 285",16.558137392929936,49.178918949999996
"Velkopavlovická 4085",16.6618951,49.2050127
"Sokolnická 142",16.6668294,49.1415591
"Moravská 836",16.666635,49.1409462
"Bešůvka 785",16.4851334,49.203974
"Pod kaštany 2293",16.5903431,49.2114554
"Poznaňská 2454",16.5790536,49.2176366
"Voroněžská 2378",16.5830926,49.2162427
"Broskvoňová 431",16.5825967,49.2389106
"Karpatská 272",16.56276383442401,49.167063600000006
"Kuršova 987",16.5033277,49.2186131
"Kamechy 1346",16.5027741,49.2162093
"Větrná 619",16.5219473,49.2237798
"Čejkovická 4092",16.6608777,49.202176
"Vlčnovská 4165",16.659798,49.2095728
"Prušánecká 4152",16.657601,49.2082196
"Za školou 707",16.6271395,49.1782475
"Dufkovo nábřeží 579",16.6192865,49.1708874
"Bernáčkova 93",16.6241746,49.1544187
"Ukrajinská 548",16.5841959,49.1703784
"Ukrajinská 547",16.5844534,49.1702802
"Ukrajinská 539",16.5854129,49.1681904
"Uzbecká 562",16.5814279,49.1726581
"Moldavská 528",16.5840565,49.1686738
"Spodní 676",16.5770034,49.1669056
"Rolnická 660",16.578067,49.166536
"Souhrady 669",16.5720576,49.1653179
"Švermova 260",16.5734349,49.1686036
"Křepelčí 981",16.4972532,49.2174473
"Švermova 757",16.569952,49.1678341
"Libušino údolí 672",16.5462861,49.1988669
" 369",16.6113382,49.1922443
" 356",15.4707036,50.7086532
"Svážná 383",16.554277087105405,49.175679650000006
"Oblá 349",16.560906308575895,49.1758591
"Oblá 521",16.558137087686468,49.1763697
"Koniklecová 443",16.555558,49.1780621
"Kamínky 284",16.558106200921458,49.17908085
