Oderská 260 Brno,16.562539477730773,49.17004115
Botanická 483 Brno,16.5977232,49.2097526
Dalimilova 2798 Brno,16.5908622,49.2337108
Dobrovského 1239 Brno,16.5956049,49.2199925
Pešinova 2521 Brno,16.5958021,49.2194288
Klatovská 201 Brno,16.5966599,49.2098255
Hrnčířská 188 Brno,16.5973996,49.2092754
Souhrady 779 Brno,16.5721499,49.1648265
Dolní louky 256 Brno,16.5251191,49.2333482
Rekreační 134 Brno,16.5276951,49.2346953
Přehradní 155 Brno,16.5206293,49.2326784
Palackého třída 2657 Brno,16.5898001,49.2333413
Kosmova 710 Brno,16.5934425,49.2290939
Hlaváčkova 2976 Brno,16.5893212,49.2278154
Ramešova 2599 Brno,16.588392,49.2282002
Ptašínského 416 Brno,16.59888,49.2114923
Šelepova 543 Brno,16.5937837,49.2126825
Chlupova 546 Brno,16.5944331,49.212038
Ondrouškova 1180 Brno,16.5170399,49.2181105
Chaloupeckého náměstí 473 Brno,16.5999356,49.2119211
Klusáčkova 502 Brno,16.5951804,49.2120132
Chodská 2820 Brno,16.5929911,49.2170935
Kamanova 2645 Brno,16.5890527,49.2309111
Mánesova 2609 Brno,16.5879619,49.2319333
Valtická 4143 Brno,16.6567315,49.2049217
Podstránská 582 Brno,16.6675132,49.1875504
Kolaříkova 1499 Brno,16.5821269,49.2474215
Letovická 1417 Brno,16.5859472,49.2457982
Renčova 1524 Brno,16.5752996,49.2470852
Horácké náměstí 1467 Brno,16.5831559,49.2484151
Slavkovská 863 Brno,16.6820856,49.1812241
Luh 468 Brno,16.5881021,49.2557887
Bučovická 937 Brno,16.6834118,49.1802363
Medlánecká 1351 Brno,16.5777232,49.2455421
Oranžová 2124 Brno,16.5732669,49.2473399
Žitná 1481 Brno,16.5865973,49.2424962
Boskovická 1376 Brno,16.5862798,49.2434597
Kubova 1951 Brno,16.5770556,49.2521923
Uprkova 1581 Brno,16.5796809,49.2497267
Vážného 1961 Brno,16.5811132,49.2493805
Kárníkova 1539 Brno,16.5848348,49.2534774
Terezy Novákové 1745 Brno,16.5764357,49.252333
Ondrova 15 Brno,16.5282122,49.2350374
Nové náměstí 890 Brno,16.5843367,49.2426597
Jandáskova 1631 Brno,16.5928244,49.2568477
Vychodilova 2553 Brno,16.57107,49.2203659
Fričova 2509 Brno,16.577587,49.2201806
Schwaigrova 652 Brno,16.6249078,49.1790451
Jeneweinova 321 Brno,16.6181499,49.1771071
Strakatého 3744 Brno,16.6461614,49.1933864
Marie Kudeříkové 3844 Brno,16.6584372,49.1889779
Sladkého 500 Brno,16.6285566,49.1744602
Hněvkovského 712 Brno,16.6229136,49.1691448
Sokolova 22 Brno,16.6106144,49.1646369
Seifertova 585 Brno,16.6301534,49.2227717
Šámalova 1204 Brno,16.6364039,49.1941615
Slatinská 3901 Brno,16.6548997,49.1946996
Jezerní 127 Brno,16.6199296,49.1437848
Jižní náměstí 44 Brno,16.6236735,49.1527177
Boettingrova 3811 Brno,16.6538349,49.192515
Uzbecká 565 Brno,16.5823843,49.1720726
náměstí SNP 1140 Brno,16.6215294,49.2181119
Nopova 3068 Brno,16.6473659,49.1987746
Ukrajinská 550 Brno,16.583638,49.1702802
Svatoplukova 1556 Brno,16.6419783,49.2090498
Stará osada 4326 Brno,16.6409076,49.2017925
Moldavská 717 Brno,16.5851186,49.1687439
Gruzínská 515 Brno,16.5843349,49.167496
Kosmákova 3957 Brno,16.6391585,49.2047476
Koniklecová 467 Brno,16.5545953,49.178323
Arbesova 10 Brno,16.6275207,49.2264937
Gabriely Preissové 2522 Brno,16.5738587,49.2197966
Spojka 261 Brno,16.631656,49.1864655
Kamínky 299 Brno,16.559188665851124,49.17836275
Zoubkova 249 Brno,16.5615095,49.1825737
Klímova 2063 Brno,16.5843381,49.2137605
Voroněžská 2548 Brno,16.5846629,49.2151319
Černovická 2 Brno,16.6235293,49.1760439
Šrámkova 430 Brno,16.6263476,49.2259552
